"UPM","VIV_SEL","P1_1","P1_2","P1_3","P1_3A","P1_4","P1_5","P1_6","P1_7","P1_7A","P1_8","P1_9","P1_10","P1_11","P1_12_1","P1_12_2","P1_12_3","P1_12_4","P1_12_5","P1_12_6","P1_12_7","P2_1","P2_2","P2_3","ENT","MENOR10","TLOC","EST_DIS","UPM_DIS","FAC_VIV"
"0002370","17","2","1","02","04","1","1","2","1","1","2","1","1","3","2","1","1","1","1","1","1","04","1","","20","2","2","265","0002370",1126
"0002370","18","2","1","03","06","1","1","2","1","1","1","1","1","2","1","2","1","1","1","1","1","06","1","","20","2","2","265","0002370",1126
"0002370","19","1","1","02","04","1","1","2","1","2","2","1","2","3","2","1","1","1","1","2","1","04","1","","20","2","2","265","0002370",1126
"0002370","20","2","1","03","06","1","1","2","1","1","1","1","1","2","2","2","1","2","2","2","2","02","1","","20","2","2","265","0002370",1126
"0002371","01","2","1","02","04","2","8","1","1","2","1","1","1","2","2","1","1","1","2","1","1","02","1","","20","2","2","260","0002371",1467
"0002371","03","2","1","03","05","2","8","1","1","2","1","1","1","2","2","1","1","2","2","2","2","07","1","","20","2","2","260","0002371",1467
"0002371","04","2","1","01","02","2","8","1","1","2","1","1","1","2","2","1","1","1","2","2","1","03","1","","20","2","2","260","0002371",1467
"0002371","05","2","1","02","03","2","8","1","1","2","1","1","1","2","2","2","1","1","2","2","1","04","1","","20","2","2","260","0002371",1467
"0002372","01","2","1","03","04","1","1","1","1","1","1","1","1","2","2","2","1","1","2","2","2","03","1","","20","2","2","260","0002372",1134
"0002372","02","2","1","03","05","1","1","1","1","1","1","1","1","2","2","1","1","1","2","2","1","04","2","02","20","2","2","260","0002372",1134
"0002372","03","2","1","02","05","1","1","1","1","2","1","1","1","2","2","2","1","2","2","2","2","03","1","","20","2","2","260","0002372",1134
"0002372","04","2","1","04","07","2","5","2","1","2","1","1","1","2","2","2","1","1","2","1","1","05","1","","20","2","2","260","0002372",1134
"0002372","05","2","1","01","03","2","1","1","1","1","1","1","1","2","2","1","1","2","2","1","1","02","1","","20","2","2","260","0002372",1134
"0002373","01","3","1","03","05","1","1","2","1","1","1","1","1","2","2","2","1","1","1","1","2","01","1","","20","2","2","260","0002373",971
"0002373","02","3","1","03","05","1","1","2","1","1","1","1","1","2","2","2","1","2","2","1","2","03","1","","20","2","2","260","0002373",971
"0002373","03","3","1","03","04","1","1","2","1","1","1","1","1","2","2","2","1","2","2","1","1","01","1","","20","2","2","260","0002373",971
"0002373","04","3","1","02","03","1","5","2","1","1","1","1","1","2","2","2","1","2","2","1","2","03","1","","20","2","2","260","0002373",971
"0002373","05","3","1","02","04","1","1","2","1","1","1","1","1","1","2","2","1","2","2","1","2","03","1","","20","2","2","260","0002373",971
"0002374","01","2","1","03","06","1","7","1","1","1","1","1","1","2","2","1","2","2","2","1","2","02","1","","20","2","2","260","0002374",1233
"0002374","02","2","1","03","03","1","8","1","1","1","1","1","1","2","2","2","1","2","2","2","2","02","1","","20","2","2","260","0002374",1233
"0002374","03","2","1","02","09","1","8","2","1","1","1","1","1","2","2","2","1","2","2","1","2","03","1","","20","2","2","260","0002374",1233
"0002374","04","2","1","03","03","2","8","2","1","1","1","1","1","2","2","2","1","1","1","1","1","03","1","","20","2","2","260","0002374",1233
"0002374","05","3","1","03","04","1","8","1","1","1","1","1","1","2","2","2","1","2","2","1","2","03","1","","20","2","2","260","0002374",1233
"0002375","01","2","1","06","10","1","6","1","1","1","1","1","1","2","2","2","1","1","2","1","2","01","1","","20","2","2","260","0002375",1390
"0002375","02","2","1","02","05","1","5","1","1","1","1","1","1","2","2","1","2","2","2","1","2","03","1","","20","2","2","260","0002375",1390
"0002375","03","3","1","02","02","1","6","1","1","1","1","1","1","2","2","2","1","2","2","1","2","04","1","","20","2","2","260","0002375",1390
"0002375","05","2","1","01","02","2","5","1","1","2","1","1","1","2","2","2","1","1","2","1","1","05","1","","20","2","2","260","0002375",1390
"0002376","01","2","1","03","04","2","7","1","1","2","1","1","1","2","2","2","1","1","2","1","1","05","1","","20","2","2","260","0002376",1030
"0002376","02","2","1","02","03","5","","","1","2","1","1","1","2","2","1","1","1","2","2","1","04","1","","20","2","2","260","0002376",1030
"0002376","03","2","1","03","06","2","7","1","1","2","1","1","1","2","2","1","1","1","2","2","1","03","1","","20","2","2","260","0002376",1030
"0002376","04","2","1","01","02","2","7","1","1","2","1","1","1","2","2","2","1","1","2","2","1","04","1","","20","2","2","260","0002376",1030
"0002376","05","2","1","01","01","2","7","1","1","2","1","1","1","2","2","1","1","1","1","2","1","05","1","","20","2","2","260","0002376",1030
"0002377","01","1","1","04","05","2","7","1","1","2","1","1","1","2","2","1","1","1","2","1","1","06","1","","20","2","2","260","0002377",1167
"0002377","02","2","1","02","04","5","","","1","2","1","1","1","2","2","1","1","1","1","2","1","03","1","","20","2","2","260","0002377",1167
"0002377","03","2","1","01","02","2","7","1","1","2","1","1","1","2","2","1","1","1","2","1","1","05","1","","20","2","2","260","0002377",1167
"0002377","04","2","2","01","01","4","","","1","2","1","1","2","2","2","1","1","1","1","2","1","04","1","","20","2","2","260","0002377",1167
"0002378","01","2","2","02","02","5","","","1","1","1","1","1","2","2","1","1","1","2","2","1","03","1","","20","2","2","265","0002378",1249
"0002378","02","2","1","02","03","2","6","2","1","1","1","1","1","2","2","1","1","1","2","2","1","03","1","","20","2","2","265","0002378",1249
"0002378","03","2","1","03","03","2","8","2","1","1","1","1","1","2","2","2","1","1","2","2","1","05","1","","20","2","2","265","0002378",1249
"0002378","04","2","2","02","03","2","6","2","1","2","1","1","2","2","2","1","1","1","1","2","1","05","1","","20","2","2","265","0002378",1249
"0002378","05","3","1","03","06","1","6","2","1","1","1","1","1","2","1","2","1","1","2","1","1","01","1","","20","2","2","265","0002378",1249
"0002378","07","2","1","01","02","2","5","1","1","1","1","1","1","2","2","1","1","1","2","1","1","02","1","","20","2","2","265","0002378",1249
"0002378","08","2","1","02","04","5","","","1","2","1","1","1","2","2","2","1","1","1","2","1","03","1","","20","2","2","265","0002378",1249
"0002378","09","1","1","01","03","6","","","1","2","2","1","1","2","2","1","1","2","2","1","1","01","1","","20","2","2","265","0002378",1249
"0002378","10","2","2","02","02","1","7","2","1","2","1","1","2","3","2","1","1","1","1","2","1","05","1","","20","2","2","265","0002378",1249
"0002378","11","2","1","02","03","1","7","2","1","1","1","1","1","2","2","1","1","1","2","2","1","05","1","","20","2","2","265","0002378",1249
"0002378","12","3","1","03","05","1","8","2","1","1","1","1","1","2","2","2","1","2","2","2","1","04","1","","20","2","2","265","0002378",1249
"0002378","13","1","1","02","03","5","","","1","2","1","1","1","2","2","1","1","1","2","1","1","03","1","","20","2","2","265","0002378",1249
"0002378","14","1","1","02","05","1","7","2","1","2","2","1","1","2","2","1","1","1","2","1","1","06","1","","20","2","2","265","0002378",1249
"0002378","15","2","2","02","03","6","","","1","2","1","1","1","2","2","1","1","2","2","2","1","06","1","","20","2","2","265","0002378",1249
"0002378","16","2","1","02","03","2","7","2","1","2","1","1","1","2","2","1","1","1","2","1","1","04","1","","20","2","2","265","0002378",1249
"0002378","17","2","2","01","01","2","8","2","1","2","1","1","1","2","2","1","1","1","2","2","1","02","1","","20","2","2","265","0002378",1249
"0002378","18","2","1","04","07","1","8","2","1","1","1","1","1","2","2","2","1","1","2","2","1","10","2","03","20","2","2","265","0002378",1249
"0002378","19","2","2","03","04","6","","","1","2","1","1","2","2","2","1","1","2","2","1","1","07","1","","20","2","2","265","0002378",1249
"0002378","20","2","1","02","04","1","8","2","1","2","1","1","1","2","2","1","1","1","2","2","1","03","1","","20","2","2","265","0002378",1249
"0002379","01","3","1","03","03","2","7","2","1","2","1","1","1","2","2","1","1","1","2","2","1","08","2","03","20","2","2","265","0002379",1246
"0002379","02","2","1","02","03","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","02","1","","20","2","2","265","0002379",1246
"0002379","03","2","1","02","04","1","1","1","1","1","1","1","1","2","2","2","2","1","2","1","2","04","1","","20","2","2","265","0002379",1246
"0002379","04","3","1","02","04","2","1","1","1","1","1","1","1","2","2","2","2","1","2","1","2","03","1","","20","2","2","265","0002379",1246
"0002379","05","3","1","02","04","1","1","1","1","1","1","1","1","1","2","2","2","1","2","2","2","04","1","","20","2","2","265","0002379",1246
"0002379","06","3","1","02","04","1","1","1","1","1","1","1","1","2","2","2","2","1","2","1","2","04","1","","20","2","2","265","0002379",1246
"0002379","07","3","1","02","04","1","1","1","1","1","1","1","1","2","2","2","2","1","2","1","2","06","1","","20","2","2","265","0002379",1246
"0002379","08","3","2","02","03","6","","","1","2","1","1","1","2","2","1","1","2","2","2","1","04","1","","20","2","2","265","0002379",1246
"0002379","09","2","1","02","03","2","8","2","1","1","1","1","1","2","2","1","1","2","2","1","1","04","1","","20","2","2","265","0002379",1246
"0002379","10","2","2","01","01","2","8","1","1","2","1","1","2","2","2","1","1","1","2","2","1","01","1","","20","2","2","265","0002379",1246
"0002379","11","2","1","02","04","6","","","1","2","1","1","1","3","2","1","1","2","1","2","1","08","1","","20","2","2","265","0002379",1246
"0002379","12","2","2","02","02","6","","","1","2","2","1","1","2","2","1","1","2","1","2","1","08","2","02","20","2","2","265","0002379",1246
"0002379","13","2","2","01","01","6","","","1","2","1","1","2","2","2","1","1","2","1","1","1","04","1","","20","2","2","265","0002379",1246
"0002379","14","1","2","04","04","5","","","1","2","2","1","2","1","2","1","1","1","2","1","1","13","2","04","20","2","2","265","0002379",1246
"0002379","16","2","1","03","04","2","5","1","1","2","1","1","1","2","2","2","1","2","2","2","1","06","1","","20","2","2","265","0002379",1246
"0002379","17","2","1","02","03","6","","","1","1","1","1","1","2","2","2","2","2","2","1","1","04","1","","20","2","2","265","0002379",1246
"0002379","18","1","1","03","05","1","1","1","1","1","1","1","1","2","2","2","1","2","2","2","1","05","1","","20","2","2","265","0002379",1246
"0002379","19","3","1","02","03","6","","","1","1","1","1","1","2","2","2","1","2","2","2","1","02","1","","20","2","2","265","0002379",1246
"0002380","01","2","1","01","03","1","6","1","1","1","1","1","1","2","2","2","1","2","2","2","2","03","1","","20","2","3","267","0002380",821
"0002380","02","2","1","01","02","1","6","2","1","1","1","1","1","2","2","2","1","1","2","2","2","01","1","","20","2","3","267","0002380",821
"0002380","03","3","1","01","03","1","6","1","1","1","1","1","1","2","2","2","1","2","2","2","2","02","1","","20","2","3","267","0002380",821
"0002380","04","2","1","01","02","1","5","2","1","1","1","1","1","2","2","1","2","1","2","1","2","03","1","","20","2","3","267","0002380",821
"0002380","05","2","1","01","02","1","6","2","1","1","1","1","1","2","2","2","1","2","2","2","2","02","1","","20","2","3","267","0002380",821
"0002380","06","2","1","01","02","2","6","1","1","1","1","1","1","2","2","1","1","2","2","2","2","01","1","","20","2","3","267","0002380",821
"0002380","07","3","1","04","10","1","6","2","1","1","1","1","1","2","2","2","1","2","2","2","2","05","1","","20","2","3","267","0002380",821
"0002380","09","3","1","03","05","1","6","1","1","1","1","1","1","2","2","2","2","2","2","2","2","03","1","","20","2","3","267","0002380",821
"0002380","10","2","1","01","04","1","6","2","1","1","1","1","1","2","2","2","2","2","2","2","2","04","1","","20","2","3","267","0002380",821
"0002380","11","3","1","02","04","1","6","2","1","1","1","1","1","2","2","2","1","1","2","1","2","04","1","","20","2","3","267","0002380",821
"0002380","13","2","1","01","02","2","6","1","1","2","1","1","2","2","2","1","2","1","2","1","1","02","1","","20","2","3","267","0002380",821
"0002380","14","3","1","01","03","1","6","2","1","1","1","1","1","2","2","2","1","2","2","2","2","03","1","","20","2","3","267","0002380",821
"0002380","15","2","1","03","09","1","6","1","1","1","1","1","1","2","2","2","1","2","2","2","2","02","1","","20","2","3","267","0002380",821
"0002380","16","2","1","02","03","1","5","1","1","1","1","1","3","2","2","1","1","1","2","1","1","02","1","","20","2","3","267","0002380",821
"0002380","17","2","1","02","05","2","5","2","1","1","1","1","3","2","2","1","1","1","2","2","2","03","1","","20","2","3","267","0002380",821
"0002380","18","2","1","02","04","2","6","1","1","2","1","1","1","1","2","1","1","1","2","1","1","01","1","","20","2","3","267","0002380",821
"0002380","19","2","1","01","02","1","6","1","1","1","1","1","1","2","2","2","2","2","2","1","2","01","1","","20","2","3","267","0002380",821
"0002380","20","2","1","01","04","1","6","1","1","1","1","1","1","2","2","1","1","1","2","1","2","02","1","","20","2","3","267","0002380",821
"0002381","01","2","2","02","02","2","4","1","1","2","2","1","2","2","2","1","1","1","1","2","1","05","1","","20","2","3","266","0002381",1308
"0002381","02","2","1","03","06","2","4","1","1","2","2","1","2","2","2","1","1","1","2","2","1","09","2","03","20","2","3","266","0002381",1308
"0002381","03","1","1","01","01","2","5","1","2","","2","1","2","2","2","1","1","1","1","1","1","02","1","","20","2","3","266","0002381",1308
"0002381","04","2","1","03","04","2","5","2","1","2","2","1","1","2","2","1","1","1","1","2","1","02","1","","20","2","3","266","0002381",1308
"0002381","06","2","2","01","01","4","","","1","2","2","1","2","2","2","1","1","1","1","2","1","04","1","","20","2","3","266","0002381",1308
"0002381","07","2","2","01","01","6","","","2","","5","1","1","2","2","1","1","1","1","2","1","05","1","","20","2","3","266","0002381",1308
"0002381","08","2","1","01","03","2","5","1","1","2","2","1","2","3","2","1","1","1","1","2","1","04","1","","20","2","3","266","0002381",1308
"0002381","09","2","2","02","02","2","4","1","1","2","2","1","2","3","2","1","1","1","1","2","1","06","1","","20","2","3","266","0002381",1308
"0002381","10","2","1","02","04","1","5","1","1","1","2","1","1","2","2","1","1","2","2","2","1","06","1","","20","2","3","266","0002381",1308
"0002381","11","2","1","01","04","2","4","1","1","2","2","1","1","2","2","1","1","2","2","2","1","02","1","","20","2","3","266","0002381",1308
"0002381","12","1","2","01","03","5","","","1","2","2","1","2","2","2","1","1","1","1","2","1","03","1","","20","2","3","266","0002381",1308
"0002381","13","1","2","01","01","6","","","2","","5","1","2","2","2","1","1","1","1","2","1","05","1","","20","2","3","266","0002381",1308
"0002381","14","2","1","03","05","2","5","1","1","2","2","1","2","2","2","1","1","1","1","2","1","07","1","","20","2","3","266","0002381",1308
"0002381","15","2","1","03","04","2","7","1","1","2","2","1","2","3","2","1","1","1","1","2","1","10","2","03","20","2","3","266","0002381",1308
"0002381","16","2","1","01","02","2","5","1","1","2","2","1","2","3","2","1","1","1","1","1","1","02","1","","20","2","3","266","0002381",1308
"0002381","17","1","2","01","01","1","7","1","1","2","2","1","2","3","2","1","1","1","2","2","1","04","1","","20","2","3","266","0002381",1308
